episode,step,pos,vel,action
63,3,-0.9379137282978852,0.006170552886129589,0
63,4,-0.9303763344716811,0.0075373938262041276,2
63,5,-0.9194909065773381,0.010885427894343016,0
63,6,-0.9072867215071909,0.012204185070147205,0
63,7,-0.8937995414669976,0.013487180040193374,2
63,8,-0.8770724455723842,0.0167270958946134,2
63,9,-0.8571639466152111,0.019908498957173053,1
63,10,-0.8351508312366461,0.02201311537856497,1
63,11,-0.8111267287177456,0.02402410251890051,1
63,12,-0.7852038116041564,0.025922917113589235,1
63,13,-0.757514158544054,0.02768965306010237,0
63,14,-0.7292106249021169,0.02830353364193711,0
63,15,-0.7004609493194707,0.028749675582646194,1
63,16,-0.6704461754647515,0.030014773854719193,0
63,17,-0.6403653267139764,0.030080848750775078,1
63,18,-0.6094265297676164,0.03093879694636006,2
63,19,-0.5768511138452557,0.032575415922360705,1
63,20,-0.5438780021223046,0.032973111722951,1
63,21,-0.5107528900054933,0.03312511211681138,0
63,22,-0.4787240981847991,0.032028791820694166,1
63,23,-0.4470308507504811,0.03169324743431802,0
63,24,-0.4169068260380745,0.030124024712406612,1
63,25,-0.38756939772058113,0.029337428317493353,2
63,26,-0.3582241073733187,0.02934529034726243,0
63,27,-0.3310688681258865,0.02715523924743222,2
63,28,-0.30427864447774244,0.026790223648144068,0
63,29,-0.280017181590623,0.02426146288711947,2
63,30,-0.2564242798097408,0.02359290178088221,2
63,31,-0.2336274197335128,0.022796860076228005,2
63,32,-0.21174124346405254,0.021886176269460253,1
63,33,-0.19186741460581133,0.019873828858241214,2
63,34,-0.17309074732035395,0.018776667285457366,2
63,35,-0.15548453143076696,0.01760621588958701,2
63,36,-0.1391112375329741,0.016373293897792844,1
63,37,-0.12502337588510543,0.014087861647868688,0
63,38,-0.11426171907171323,0.010761656813392194,0
63,39,-0.10685461774889417,0.007407101322819067,2
63,40,-0.10082016117062487,0.006034456578269306,1
63,41,-0.09717222078103366,0.003647940389591212,2
63,42,-0.09491880309294287,0.0022534176880907833,0
63,43,-0.09606471068368108,-0.0011459075907382043,0
63,44,-0.10060751503616393,-0.004542804352482844,0
63,45,-0.10853731014829804,-0.007929795112134118,2
63,46,-0.11783574314601095,-0.009298432997712913,0
63,47,-0.13047958693518102,-0.012643843789170082,2
63,48,-0.14443433348075066,-0.013954746545569625,2
63,49,-0.15965803969985926,-0.015223706219108585,1
63,50,-0.17710041638492255,-0.017442376685063283,1
63,51,-0.19669816435847032,-0.019597747973547776,0
63,52,-0.21937313258983418,-0.02267496823136387,2
63,53,-0.24302596047811972,-0.02365282788828554,0
63,54,-0.26954326091219816,-0.026517300434078444,0
63,55,-0.2987867868866922,-0.029243525974494033,1
63,56,-0.3295914550416643,-0.030804668154972098,2
63,57,-0.3607704084736494,-0.031178953431985065,0
63,58,-0.394122583665193,-0.03335217519154358,0
63,59,-0.4294215951613057,-0.03529901149611269,2
63,60,-0.4644175759373427,-0.03499598077603699,0
63,61,-0.5008550875160922,-0.036437511578749485,1
63,62,-0.5374630444328352,-0.03660795691674302,0
63,63,-0.5749670493115411,-0.03750400487870587,1
63,64,-0.6120873152139537,-0.03712026590241252,1
63,65,-0.648551684603867,-0.03646436938991332,2
63,66,-0.6831007013191711,-0.03454901671530403,2
63,67,-0.715498584803333,-0.0323978834841618,1
63,68,-0.7465354142577828,-0.031036829454449875,0
63,69,-0.7770221118775695,-0.03048669761978669,0
63,70,-0.8067860166670457,-0.029763904789476173,0
63,71,-0.8356724437622793,-0.028886427095233647,2
63,72,-0.8615455620246909,-0.025873118262411583,1
63,73,-0.8852965099591741,-0.023750947934483128,2
63,74,-0.9058365905729096,-0.020540080613735495,2
63,75,-0.9230981299450826,-0.01726153937217298,1
63,76,-0.9380309348262199,-0.014932804881137296,2
63,77,-0.9495966158513267,-0.01156568102510684,0
63,78,-0.9597687002662,-0.010172084414873231,0
63,79,-0.9685262856208369,-0.00875758535463685,2
63,80,-0.9738531765101007,-0.005326890889263866,0
63,81,-0.977740341849004,-0.00388716533890334,2
63,82,-0.9781815845175111,-0.00044124266850713995,1
63,83,-0.9761762220695733,0.0020053624479378462,2
63,84,-0.9707273906057897,0.005448831463783573,1
63,85,-0.9628440575852232,0.007883333020566593,1
63,86,-0.9525403477893047,0.010303709795918395,1
63,87,-0.9398367622819032,0.01270358550740163,2
63,88,-0.9237617309806258,0.01607503130127744,2
63,89,-0.9043561593817849,0.019405571598840866,0
63,90,-0.8836766378136233,0.020679521568161708,2
63,91,-0.8597919465483749,0.0238846912652484,1
63,92,-0.8337920665601508,0.025999879988224117,1
63,93,-0.8057872703874083,0.02800479617274253,1
63,94,-0.7759099510742763,0.029877319313131947,2
63,95,-0.7433158929634651,0.032594058110811196,0
63,96,-0.7101907193376097,0.033125173625855465,1
63,97,-0.6757380550706801,0.034452664266929584,0
63,98,-0.6411835521521115,0.03455450291856851,1
63,99,-0.6057653396194362,0.03541821253267532,2
63,100,-0.5687370996899457,0.037028239929490565,2
63,101,-0.530371356020488,0.038365743669457664,2
63,102,-0.4909548214925331,0.03941653452795489,0
63,103,-0.45278272546208265,0.03817209603045048,0
63,104,-0.4161377635304877,0.03664496193159492,1
63,105,-0.3802848709180239,0.0358528926124638,0
63,106,-0.34647402286001144,0.03381084805801241,1
63,107,-0.31392997125991073,0.03254405160010068,0
63,108,-0.28385677371394114,0.030073197545969575,2
63,109,-0.25443058262081497,0.029426191093126178,1
63,110,-0.22681080235800766,0.027619780262807314,0
63,111,-0.20213427397398548,0.024676528384022192,1
63,112,-0.17951200413166446,0.022622269842321026,1
63,113,-0.15903588541601332,0.020476118715651127,1
63,114,-0.14078058378758024,0.018255301628433095,1
63,115,-0.12480561106912524,0.015974972718454997,1
63,116,-0.11115744100479794,0.013648170064327305,0
63,117,-0.10087154959172295,0.010285891413074979,1
63,118,-0.09297205953598776,0.007899490055735193,0
63,119,-0.08847595546514003,0.004496104070847726,1
63,120,-0.08639230227021902,0.0020836531949210103,0
63,121,-0.0877251522053128,-0.0013328499350937746,1
63,122,-0.09147192403806306,-0.003746771832750273,0
63,123,-0.09862515506747219,-0.007153231029409124,0
63,124,-0.10916975420454736,-0.010544599137075174,2
63,125,-0.12108146962728542,-0.01191171542273806,2
63,126,-0.1343300574958301,-0.013248587868544678,0
63,127,-0.15087837648953512,-0.016548318993705024,1
63,128,-0.16967493995042418,-0.018796563460889065,2
63,129,-0.18965455379469043,-0.01997961384426624,1
63,130,-0.21174031705018875,-0.022085763255498325,0
63,131,-0.2368384318396088,-0.025098114789420024,0
63,132,-0.2648316113497799,-0.027993179510171107,2
63,133,-0.29357640410059743,-0.02874479275081754,2
63,134,-0.3229126692078492,-0.029336265107251767,1
63,135,-0.3536647845156279,-0.03075211530777866,0
63,136,-0.38663691084978663,-0.032972126334158754,1
63,137,-0.42060759060517366,-0.033970679755387055,2
63,138,-0.45433847275521333,-0.03373088215003969,0
63,139,-0.48958507752600317,-0.03524660477078984,2
63,140,-0.524086342558113,-0.03450126503210985,2
63,141,-0.5575839508393282,-0.03349760828121518,0
63,142,-0.5918271116686409,-0.034243160829312634,1
63,143,-0.6255621256138537,-0.03373501394521288,0
63,144,-0.6595442844898732,-0.03398215887601955,0
63,145,-0.6935348827903236,-0.033990598300450404,2
63,146,-0.7253054562117134,-0.03177057342138978,1
63,147,-0.7556538776160379,-0.03034842140432447,1
63,148,-0.7843990989649758,-0.028745221348937963,2
63,149,-0.8103818596323451,-0.0259827606673693,2
63,150,-0.8334694443451438,-0.023087584712798745,0
63,151,-0.8555535592461984,-0.02208411490105455,1
63,152,-0.8755396009113086,-0.01998604166511015,0
63,153,-0.8943498785730055,-0.018810277661696954,2
63,154,-0.9099184103079868,-0.015568531734981315,1
63,155,-0.9231959748898202,-0.013277564581833335,0
63,156,-0.9351445381424165,-0.011948563252596271,2
63,157,-0.9437330298474437,-0.008588491705027195,1
63,158,-0.9499409879624149,-0.006207958114971189,2
63,159,-0.9527546052560006,-0.0028136172935857703,1
63,160,-0.9531678971194005,-0.0004132918633998964,0
63,161,-0.9521799988695258,0.0009878982498748045,1
63,162,-0.9487929835035901,0.003387015365935609,2
63,163,-0.942014118166474,0.006778865337116157,0
63,164,-0.9338586884712679,0.008155429695206065,1
63,165,-0.9233463859424216,0.010512302528846225,1
63,166,-0.910504672281637,0.01284171366078453,2
63,167,-0.89437023493425,0.016134437347387,0
63,168,-0.8769939840849584,0.01737625084929162,1
63,169,-0.8574366176996162,0.019557366385342213,1
63,170,-0.8357735318581664,0.021663085841449856,1
63,171,-0.8120966878118444,0.02367684404632201,2
63,172,-0.7855163051949181,0.02658038261692633,2
63,173,-0.7561675291945736,0.029348776000344468,0
63,174,-0.7262125990803051,0.029954930114268582,1
63,175,-0.694829926734941,0.031382672345364064,0
63,176,-0.6632187610121352,0.031611165722805916,1
63,177,-0.6305907972219427,0.03262796379019255,1
63,178,-0.5971741011168235,0.03341669610511919,0
63,179,-0.5642100599012557,0.032964041215567716,1
63,180,-0.5309421870107474,0.03326787289050831,1
63,181,-0.4976192429895211,0.03332294402122625,2
63,182,-0.4634909482593611,0.034128294730159964,2
63,183,-0.42881102307868957,0.034679925180671554,2
63,184,-0.39383246374061004,0.03497855933807954,2
63,185,-0.358802754154797,0.035029709585813015,2
63,186,-0.32395927726428786,0.03484347689050915,0
63,187,-0.29152517422067536,0.03243410304361252,1
63,188,-0.26069437769013387,0.030830796530541472,2
63,189,-0.23063719858952242,0.03005717910061146,1
63,190,-0.2025050890009399,0.028132109588582543,1
63,191,-0.17642565168448626,0.026079437316453617,0
63,192,-0.15350414528872117,0.02292150639576509,0
63,193,-0.13382220110534437,0.0196819441833768,1
63,194,-0.11644147912548997,0.017380721979854404,2
63,195,-0.10040976751417165,0.016031711611318323,0
63,196,-0.08776548711193037,0.012644280402241274,2
63,197,-0.07653504989183968,0.011230437220090692,2
63,198,-0.06673900351200295,0.009796046379836732,2
63,199,-0.058393015735731704,0.00834598777627124,1
64,0,-0.8461517489759036,0.0,1
64,1,-0.8440928488690536,0.002058900106850079,1
64,2,-0.8399838468851933,0.0041090019838602,1
64,3,-0.8338425353593735,0.006141311525819846,0
64,4,-0.8266960815582787,0.007146453801094775,2
64,5,-0.8165769553586489,0.010119126199629753,0
64,6,-0.8055326802039258,0.011044275154723164,0
64,7,-0.7936171475635013,0.011915532640424446,1
64,8,-0.7798908019840927,0.01372634557940862,0
64,9,-0.7654261365937985,0.014464665390294172,0
64,10,-0.7503027306924333,0.015123405901365277,1
64,11,-0.7336071247823786,0.016695605910054655,2
64,12,-0.7144386063801522,0.019168518402226366,1
64,13,-0.693915709235916,0.02052289714423631,0
64,14,-0.6731702950107524,0.020745414225163496,0
64,15,-0.6523403615286897,0.020829933482062718,2
64,16,-0.6295686931506527,0.022771668378037024,0
64,17,-0.6070155704274681,0.02255312272318453,1
64,18,-0.5838433313239412,0.023172239103526945,0
64,19,-0.5612217138729072,0.02262161745103393,0
64,20,-0.5393185231189456,0.02190319075396168,0
64,21,-0.5182974779545031,0.021021045164442455,1
64,22,-0.4973161908463135,0.020981287108189556,0
64,23,-0.4775318189397475,0.01978437190656604,1
64,24,-0.45809185043926803,0.019439968500479445,2
64,25,-0.4381400275976824,0.019951822841585618,1
64,26,-0.41882214703144205,0.019317880566240318,1
64,27,-0.40027721461386145,0.018544932417580567,0
64,28,-0.38363623845800854,0.01664097615585293,1
64,29,-0.3680144068764454,0.01562183158156314,2
64,30,-0.3525175479840163,0.015496858892429063,0
64,31,-0.33924820304192077,0.013269344942095546,2
64,32,-0.32629207423770934,0.012956128804211459,2
64,33,-0.31373083415581426,0.01256124008189509,1
64,34,-0.3026416555511053,0.011089178604708972,1
64,35,-0.2930909336303434,0.009550721920761885,2
64,36,-0.28413449035034777,0.008956443279995629,2
64,37,-0.27582348597201706,0.00831100437833073,2
64,38,-0.26820433216222567,0.007619153809791372,2
64,39,-0.2613186537201893,0.006885678442036367,2
64,40,-0.25520328986925866,0.006115363850930668,1
64,41,-0.25089032568342623,0.004312964185832437,0
64,42,-0.24940202554653887,0.0014883001368873484,2
64,43,-0.24874600165606883,0.0006560238904700466,1
64,44,-0.24992559778261783,-0.0011795961265489876,1
64,45,-0.2529347964015452,-0.0030091986189273463,2
64,46,-0.2567581429564488,-0.0038233465549035797,0
64,47,-0.2633757885187862,-0.0066176455623374155,2
64,48,-0.27075282116963323,-0.007377032650847026,1
64,49,-0.27984950606983566,-0.009096684900202413,2
64,50,-0.2896156883465695,-0.00976618227673381,1
64,51,-0.3009961389733701,-0.011380450626800626,0
64,52,-0.3149247553218713,-0.013928616348501214,1
64,53,-0.33031818622246223,-0.015393430900590909,1
64,54,-0.3470813460602545,-0.016763159837792245,2
64,55,-0.36410737340305305,-0.01702602734279859,1
64,56,-0.38228446391468557,-0.018177090511632514,1
64,57,-0.4014899482374432,-0.019205484322757666,2
64,58,-0.42059090275647526,-0.019100954519032064,1
64,59,-0.4404521789013239,-0.019861276144848606,2
64,60,-0.45993060786147555,-0.01947842896015165,0
64,61,-0.48088364988646637,-0.020953042024990792,1
64,62,-0.5021561792798768,-0.021272529393410428,0
64,63,-0.524589417255065,-0.022433237975188265,0
64,64,-0.5480152254287647,-0.023425808173699617,2
64,65,-0.5702580739418857,-0.022242848513120982,2
64,66,-0.5911521193902166,-0.02089404544833096,0
64,67,-0.6125429757567988,-0.02139085636658223,2
64,68,-0.632274638482545,-0.01973166272574612,2
64,69,-0.6502055951777069,-0.017930956695161995,0
64,70,-0.6682096675483311,-0.0180040723706242,0
64,71,-0.6861628611609819,-0.017953193612650777,0
64,72,-0.7039445836760716,-0.017781722515089658,2
64,73,-0.7194387423846724,-0.01549415870860086,1
64,74,-0.7335471548475544,-0.014108412462881928,2
64,75,-0.7451830182656403,-0.011635863418085833,1
64,76,-0.7552767203552766,-0.010093702089636307,0
64,77,-0.7647693938806588,-0.009492673525382215,0
64,78,-0.7736070153235262,-0.008837621442867384,1
64,79,-0.7807404946499916,-0.007133479326465452,1
64,80,-0.7861310798093123,-0.00539058515932065,0
64,81,-0.7907500154156932,-0.004618935606380946,0
64,82,-0.7945730306504633,-0.0038230152347700245,2
64,83,-0.795580297585567,-0.001007266935103817,1
64,84,-0.7947666317161663,0.0008136658694007314,1
64,85,-0.7921362197742337,0.002630411941932646,1
64,86,-0.7877026705263284,0.004433549247905248,2
64,87,-0.7804891751747925,0.007213495351535768,2
64,88,-0.7705341374669734,0.009955037707819147,0
64,89,-0.7598918923557243,0.010642245111249164,1
64,90,-0.7476221884848127,0.012269703870911672,1
64,91,-0.7337959662312645,0.01382622225354813,2
64,92,-0.7174956873247311,0.01630027890653335,1
64,93,-0.6998218149440477,0.017673872380683422,2
64,94,-0.6798869810647037,0.01993483387934407,2
64,95,-0.657822462881169,0.02206451818353471,1
64,96,-0.634778251794887,0.023044211086281942,0
64,97,-0.6119155694683539,0.022862682326533053,1
64,98,-0.5883982336880929,0.023517335780261054,0
64,99,-0.5653979572168072,0.023000276471285615,1
64,100,-0.5420850078290186,0.023312949387788596,0
64,101,-0.5196334827604396,0.022451525068578934,2
64,102,-0.4962116966867293,0.02342178607371031,2
64,103,-0.4719950826883152,0.02421661399841414,1
64,104,-0.4481639522902611,0.02383113039805407,0
64,105,-0.4258937662960632,0.02227018599419792,2
64,106,-0.4033459197752102,0.022547846520852934,1
64,107,-0.38168053343620334,0.02166538633900691,0
64,108,-0.3620476677204677,0.019632865715735658,1
64,109,-0.3435795560935881,0.018468111626879634,0
64,110,-0.32739690807922495,0.016182648014363164,0
64,111,-0.31360226461699087,0.013794643462234078,2
64,112,-0.3002804619053587,0.013321802711632188,1
64,113,-0.2885110358643453,0.011769426041013402,2
64,114,-0.27736219551800384,0.011148840346341466,0
64,115,-0.268896691507564,0.0084655040104398,0
64,116,-0.2631609174676551,0.005735774039908952,1
64,117,-0.25918567505275586,0.003975242414899243,0
64,118,-0.25799200640991005,0.0011936686428458219,0
64,119,-0.25958618065503486,-0.0015941742451247988,2
64,120,-0.2619598201047532,-0.002373639449718375,0
64,121,-0.267100375481938,-0.005140555377184782,2
64,122,-0.2729803627313523,-0.005879987249414318,1
64,123,-0.28056783758978804,-0.007587474858435767,1
64,124,-0.2898207958205183,-0.009252958230730229,0
64,125,-0.3016868474683836,-0.011866051647865307,0
64,126,-0.3160969940330765,-0.014410146564692937,0
64,127,-0.33296482155020113,-0.016867827517124595,0
64,128,-0.35218572969586787,-0.019220908145666748,2
64,129,-0.37163631917557705,-0.019450589479709162,2
64,130,-0.3911875567300633,-0.01955123755448621,1
64,131,-0.41170596649584873,-0.02051840976578547,0
64,132,-0.434047900781404,-0.02234193428555525,0
64,133,-0.4580534166510241,-0.024005515869620152,2
64,134,-0.4815473608813624,-0.023493944230338296,1
64,135,-0.5053558548327857,-0.023808493951423267,2
64,136,-0.5283011023978299,-0.022945247565044256,2
64,137,-0.5502110836816103,-0.02190998128378046,1
64,138,-0.5719216846185874,-0.021710600936977065,0
64,139,-0.5942711318433597,-0.022349447224772296,2
64,140,-0.6150944984930765,-0.020823366649716794,0
64,141,-0.6362402317940694,-0.021145733300992935,2
64,142,-0.655557141185123,-0.019316909391053592,1
64,143,-0.6739100111945101,-0.018352870009387096,1
64,144,-0.691173365959002,-0.01726335476449195,1
64,145,-0.7072321854953891,-0.016058819536387124,2
64,146,-0.7209823688194815,-0.013750183324092339,0
64,147,-0.7343371848810053,-0.013354816061523738,0
64,148,-0.747214667752575,-0.012877482871569637,0
64,149,-0.7595380251465751,-0.01232335739400011,0
64,150,-0.7712359393305356,-0.011697914183960456,1
64,151,-0.7812427657759837,-0.0100068264454482,2
64,152,-0.7885039993804417,-0.00726123360445797,0
64,153,-0.7949810718222554,-0.006477072441813685,0
64,154,-0.8006402937346803,-0.00565922191242489,1
64,155,-0.8044527910499569,-0.0038124973152766097,0
64,156,-0.8073994115031028,-0.002946620453145834,2
64,157,-0.807465519701153,-6.610819805018481e-05,1
64,158,-0.8056507889763914,0.0018147307247616152,1
64,159,-0.8019642134711298,0.0036865755052616503,2
64,160,-0.795424235086267,0.006539978384862707,0
64,161,-0.7880641260790414,0.007360109007225659,0
64,162,-0.7799221684057773,0.008141957673264089,1
64,163,-0.7700417218582064,0.009880446547570896,2
64,164,-0.7574767949897921,0.012564926868414303,1
64,165,-0.743298201563297,0.014178593426495138,2
64,166,-0.7265885975134304,0.016709604049866544,0
64,167,-0.7094489372618188,0.01713966025161165,1
64,168,-0.6909865039044712,0.01846243335734756,0
64,169,-0.6723207635751681,0.01866574032930317,1
64,170,-0.6525762482485049,0.019744515326663242,0
64,171,-0.6328883594309738,0.019687888817531148,0
64,172,-0.6133954055068009,0.019492953924172853,2
64,173,-0.5922370931312384,0.021158312375562486,1
64,174,-0.5705676235832633,0.021669469547975134,1
64,175,-0.5485470522065209,0.02202057137674237,2
64,176,-0.5253395433987597,0.02320750880776123,1
64,177,-0.5021189788918387,0.023220564506921008,2
64,178,-0.4780594013915374,0.024059577500301237,2
64,179,-0.45334030772615086,0.024719093665386563,0
64,180,-0.4301442595752894,0.02319604815086146,1
64,181,-0.40763997397478463,0.022504285600504787,1
64,182,-0.3859879438454341,0.021652030129350498,2
64,183,-0.3643389273807508,0.021649016464683302,1
64,184,-0.34383943218146235,0.020499495199288467,0
64,185,-0.3256237285271511,0.01821570365431124,0
64,186,-0.30980707059332924,0.015816657933821886,0
64,187,-0.2964861572852678,0.013320913308061462,2
64,188,-0.2837398258284215,0.012746331456846262,2
64,189,-0.2716411605861605,0.012098665242261008,1
64,190,-0.26125730553322923,0.010383855052931252,1
64,191,-0.2526440899197564,0.00861321561347284,2
64,192,-0.24484652171606033,0.007797568203696058,2
64,193,-0.23790430210350152,0.0069422196125587966,1
64,194,-0.2328519236323698,0.005052378471131702,1
64,195,-0.22971397462933976,0.003137949003030058,2
64,196,-0.2275055054471807,0.0022084691821590437,2
64,197,-0.22623700599095803,0.0012684994562226857,2
64,198,-0.22591446297342194,0.00032254301753609996,1
64,199,-0.227539394153481,-0.001624931180059086,1
65,0,-0.5362946928102647,0.0,2
65,1,-0.5351994964515961,0.0010951963586684824,0
65,2,-0.5350173122488182,0.00018218420277792277,0
65,3,-0.5357495057689855,-0.0007321935201673222,2
65,4,-0.5353905889933205,0.0003589167756650381,0
65,5,-0.5359432520617036,-0.0005526630683831313,1
65,6,-0.5364033527178345,-0.0004601006561308514,1
65,7,-0.536767442662105,-0.00036408994427051335,0
65,8,-0.5380327932922128,-0.0012653506301077882,0
65,9,-0.5401899226173968,-0.0021571293251840817,0
65,10,-0.5432226697121136,-0.003032747094716826,2
65,11,-0.5451083226036997,-0.0018856528915860036,0
65,12,-0.5478327658251657,-0.0027244432214660625,0
65,13,-0.5513756141908839,-0.003542848365718133,0
65,14,-0.5557103772855472,-0.004334763094663332,2
65,15,-0.5588046757051635,-0.0030942984196162524,2
65,16,-0.560635420506855,-0.0018307448016915634,2
65,17,-0.5611889616601,-0.0005535411532450528,2
65,18,-0.5604611735903731,0.000727788069726982,0
65,19,-0.5604574807033676,3.6928870054416625e-06,2
65,20,-0.5591779105265673,0.0012795701768003884,2
65,21,-0.5566320032349857,0.0025459072915815324,1
65,22,-0.5538387520507736,0.002793251184212187,2
65,23,-0.5498190120129234,0.004019740037850256,0
65,24,-0.5466028229366084,0.0032161890763149036,2
65,25,-0.5422142404236702,0.00438858251293831,2
65,26,-0.5366861144860752,0.005528125937595041,2
65,27,-0.5300598587226417,0.006626255763433462,2
65,28,-0.5223851478700885,0.0076747108525532315,0
65,29,-0.515719539205387,0.006665608664701498,2
65,30,-0.5081130193107177,0.007606519894669356,2
65,31,-0.4996226008145078,0.008490418496209878,1
65,32,-0.49131184861198507,0.008310752202522725,1
65,33,-0.4832428698940671,0.008068978717917948,1
65,34,-0.4754758216202004,0.007767048273866692,2
65,35,-0.46706844306165957,0.008407378558540846,0
65,36,-0.46008301257412443,0.0069854304875351485,1
65,37,-0.45357107285372106,0.006511939720403369,1
65,38,-0.4475804860871876,0.005990586766533491,2
65,39,-0.4411551072814191,0.006425378805768464,2
65,40,-0.4343417711223336,0.006813336159085522,1
65,41,-0.42818989132192226,0.006151879800411337,0
65,42,-0.4237438475494003,0.004446043772521958,2
65,43,-0.4190355647796321,0.004708282769768214,0
65,44,-0.41609870779206665,0.0029368569875654884,1
65,45,-0.4139541979460037,0.0021445098460629447,0
65,46,-0.41361727337645915,0.00033692456954455144,1
65,47,-0.414090325129044,-0.0004730517525848134,0
65,48,-0.4163699958730297,-0.002279670743985706,0
65,49,-0.4204400837306589,-0.004070087857629196,2
65,50,-0.4242715706978032,-0.003831486967144306,2
65,51,-0.42783703608717044,-0.0035654653893672566,2
65,52,-0.43111087585615704,-0.003273839768986587,2
65,53,-0.4340695087167762,-0.002958632860619138,1
65,54,-0.4376915669137214,-0.003622058196945245,0
65,55,-0.44295082033266225,-0.005259253418940834,1
65,56,-0.44880904956863177,-0.005858229235969503,2
65,57,-0.4542235072953513,-0.005414457726719554,0
65,58,-0.46115453130722356,-0.006931024011872222,0
65,59,-0.46955115271576375,-0.008396621408540219,2
65,60,-0.4773513574683126,-0.0078002047525488356,0
65,61,-0.4864973061328041,-0.009145948664491548,0
65,62,-0.4969209416266871,-0.010423635493882973,2
65,63,-0.5065444473422955,-0.009623505715608452,2
65,64,-0.5152958047242777,-0.008751357381982152,1
65,65,-0.5241094279485011,-0.008813623224223462,2
65,66,-0.5319192212815961,-0.007809793333095004,2
65,67,-0.5386666177521224,-0.006747396470526321,0
65,68,-0.5463010438888232,-0.007634426136700687,1
65,69,-0.553765334614455,-0.007464290725631834,1
65,70,-0.5610036848583893,-0.00723835024393424,0
65,71,-0.5689620866723538,-0.007958401813964585,2
65,72,-0.5755813128684917,-0.006619226196137809,0
65,73,-0.5828122483615485,-0.007230935493056879,1
65,74,-0.589601414810575,-0.00678916644902654,0
65,75,-0.5968987898482437,-0.007297375037668711,0
65,76,-0.6046508347009991,-0.007752044852755366,2
65,77,-0.610800961673052,-0.006150126972052911,1
65,78,-0.6163045066920415,-0.005503545018989535,1
65,79,-0.6211216875156261,-0.004817180823584618,0
65,80,-0.6262178364534946,-0.005096148937868437,0
65,81,-0.6315564422397013,-0.005338605786206691,2
65,82,-0.6350994465737557,-0.0035430043340544163,0
65,83,-0.6388217038453076,-0.003722257271551854,0
65,84,-0.6426968961706829,-0.0038751923253753334,1
65,85,-0.6456977366243521,-0.0030008404536692283,2
65,86,-0.6468031759698749,-0.0011054393455227419,1
65,87,-0.6470054783610358,-0.0002023023911609602,1
65,88,-0.6463032291617475,0.0007022491992882603,2
65,89,-0.6437013404024079,0.0026018887593396013,0
65,90,-0.6412180461760238,0.0024832942263840387,0
65,91,-0.6388707995648284,0.0023472466111954843,2
65,92,-0.6346761415791833,0.0041946579856450665,2
65,93,-0.6286637360134532,0.006012405565730154,1
65,94,-0.6218763260534087,0.006787409960044456,2
65,95,-0.6133624667770616,0.008513859276347097,0
65,96,-0.6051834871831491,0.008178979593912518,0
65,97,-0.597398713103216,0.007784774079933068,1
65,98,-0.5890649503175587,0.008333762785657334,0
65,99,-0.5812433416221765,0.007821608695382194,1
65,100,-0.5729915503642717,0.008251791257904763,0
65,101,-0.5653706674431997,0.007620882921072009,1
65,102,-0.5574373146728848,0.007933352770314948,1
65,103,-0.5492506085354283,0.008186706137456581,2
65,104,-0.539871703487187,0.009378905048241223,0
65,105,-0.5313707999525527,0.008500903534634362,1
65,106,-0.5228116115165898,0.008559188435962834,1
65,107,-0.5142583268057527,0.008553284710837184,0
65,108,-0.5067750862936174,0.007483240512135245,0
65,109,-0.5004179698887566,0.0063571164048607945,0
65,110,-0.4952345694283459,0.005183400460410706,1
65,111,-0.49026364388434784,0.004970925543998104,2
65,112,-0.48454231530243475,0.005721328581913126,0
65,113,-0.48011324039139947,0.004429074911035284,0
65,114,-0.4770093826849249,0.0031038577064745926,2
65,115,-0.47325380887289253,0.003755573812032345,0
65,116,-0.47087438838993084,0.0023794204829617168,0
65,117,-0.4698887539996743,0.0009856343902565476,0
65,118,-0.47030420394803496,-0.0004154499483607003,2
65,119,-0.47011766241080594,0.000186541537229024,0
65,120,-0.4713305105432139,-0.0012128481324079593,0
65,121,-0.47393376618893956,-0.0026032556457256852,0
65,122,-0.4779081327600522,-0.003974366571112602,1
65,123,-0.48222410707459323,-0.004315974314541053,0
65,124,-0.48784959520421417,-0.005625488129620946,1
65,125,-0.49374268849689457,-0.005893093292680405,0
65,126,-0.5008594031633269,-0.007116714666432277,1
65,127,-0.5081465308756977,-0.007287127712370794,1
65,128,-0.5155495089203828,-0.007402978044685088,0
65,129,-0.5240128505982505,-0.008463341677867801,1
65,130,-0.5324730867144174,-0.008460236116166874,1
65,131,-0.540866773359359,-0.008393686644941578,0
65,132,-0.5501310079399784,-0.009264234580619408,2
65,133,-0.5581964608346296,-0.008065452894651211,1
65,134,-0.5660028967401254,-0.007806435905495748,1
65,135,-0.5734921588248436,-0.007489262084718185,0
65,136,-0.5816086162443396,-0.008116457419496011,0
65,137,-0.5902921926632088,-0.008683576418869196,2
65,138,-0.5974788991279054,-0.00718670646469664,0
65,139,-0.6051160301870302,-0.00763713105912476,1
65,140,-0.6121478576218159,-0.0070318274347857,0
65,141,-0.6195233503926658,-0.007375492770849871,1
65,142,-0.6261892976553675,-0.0066659472627016115,2
65,143,-0.631097905747047,-0.004908608091679618,1
65,144,-0.6352141733671083,-0.004116267620061186,2
65,145,-0.6375088812137729,-0.002294707846664655,1
65,146,-0.6389657944194946,-0.0014569132057217276,1
65,147,-0.6395746260021012,-0.0006088315826065687,2
65,148,-0.6383310819081379,0.0012435440939633177,0
65,149,-0.6372439357932022,0.0010871461149358202,1
65,150,-0.6353208674913247,0.0019230683018775004,0
